 # Beryllium - Be
  
        4960  atoms
           2  atom types
 
      0.000000000000      20.572200000000  xlo xhi
      0.000000000000      23.754730415646  ylo yhi
      0.000000000000      64.517400000000  zlo zhi
 
Masses
 
            1   9.01218200              # Be
            2   2.01400000              # D
 
Atoms # atomic
 
1 1        2.285788571000       1.319713843850       2.688225000000
2 1        1.142888571000       3.299274711820       2.688225000000
3 1        1.142900000000       0.659866819729       0.896075000000
4 1        0.000000000000       2.639427687700       0.896075000000
5 1        4.571588571000       1.319713843850       2.688225000000
6 1        3.428688571000       3.299274711820       2.688225000000
7 1        3.428700000000       0.659866819729       0.896075000000
8 1        2.285800000000       2.639427687700       0.896075000000
9 1        6.857388571000       1.319713843850       2.688225000000
10 1        5.714488571000       3.299274711820       2.688225000000
11 1        5.714500000000       0.659866819729       0.896075000000
12 1        4.571600000000       2.639427687700       0.896075000000
13 1        9.143188571000       1.319713843850       2.688225000000
14 1        8.000288571000       3.299274711820       2.688225000000
15 1        8.000300000000       0.659866819729       0.896075000000
16 1        6.857400000000       2.639427687700       0.896075000000
17 1       11.428988571000       1.319713843850       2.688225000000
18 1       10.286088571000       3.299274711820       2.688225000000
19 1       10.286100000000       0.659866819729       0.896075000000
20 1        9.143200000000       2.639427687700       0.896075000000
21 1       13.714788571000       1.319713843850       2.688225000000
22 1       12.571888571000       3.299274711820       2.688225000000
23 1       12.571900000000       0.659866819729       0.896075000000
24 1       11.429000000000       2.639427687700       0.896075000000
25 1       16.000588571000       1.319713843850       2.688225000000
26 1       14.857688571000       3.299274711820       2.688225000000
27 1       14.857700000000       0.659866819729       0.896075000000
28 1       13.714800000000       2.639427687700       0.896075000000
29 1       18.286388571000       1.319713843850       2.688225000000
30 1       17.143488571000       3.299274711820       2.688225000000
31 1       17.143500000000       0.659866819729       0.896075000000
32 1       16.000600000000       2.639427687700       0.896075000000
33 1       20.572188571000       1.319713843850       2.688225000000
34 1       19.429288571000       3.299274711820       2.688225000000
35 1       19.429300000000       0.659866819729       0.896075000000
36 1       18.286400000000       2.639427687700       0.896075000000
37 1        2.285788571000       5.278835579791       2.688225000000
38 1        1.142888571000       7.258396447761       2.688225000000
39 1        1.142900000000       4.618988555670       0.896075000000
40 1        0.000000000000       6.598549423641       0.896075000000
41 1        4.571588571000       5.278835579791       2.688225000000
42 1        3.428688571000       7.258396447761       2.688225000000
43 1        3.428700000000       4.618988555670       0.896075000000
44 1        2.285800000000       6.598549423641       0.896075000000
45 1        6.857388571000       5.278835579791       2.688225000000
46 1        5.714488571000       7.258396447761       2.688225000000
47 1        5.714500000000       4.618988555670       0.896075000000
48 1        4.571600000000       6.598549423641       0.896075000000
49 1        9.143188571000       5.278835579791       2.688225000000
50 1        8.000288571000       7.258396447761       2.688225000000
51 1        8.000300000000       4.618988555670       0.896075000000
52 1        6.857400000000       6.598549423641       0.896075000000
53 1       11.428988571000       5.278835579791       2.688225000000
54 1       10.286088571000       7.258396447761       2.688225000000
55 1       10.286100000000       4.618988555670       0.896075000000
56 1        9.143200000000       6.598549423641       0.896075000000
57 1       13.714788571000       5.278835579791       2.688225000000
58 1       12.571888571000       7.258396447761       2.688225000000
59 1       12.571900000000       4.618988555670       0.896075000000
60 1       11.429000000000       6.598549423641       0.896075000000
61 1       16.000588571000       5.278835579791       2.688225000000
62 1       14.857688571000       7.258396447761       2.688225000000
63 1       14.857700000000       4.618988555670       0.896075000000
64 1       13.714800000000       6.598549423641       0.896075000000
65 1       18.286388571000       5.278835579791       2.688225000000
66 1       17.143488571000       7.258396447761       2.688225000000
67 1       17.143500000000       4.618988555670       0.896075000000
68 1       16.000600000000       6.598549423641       0.896075000000
69 1       20.572188571000       5.278835579791       2.688225000000
70 1       19.429288571000       7.258396447761       2.688225000000
71 1       19.429300000000       4.618988555670       0.896075000000
72 1       18.286400000000       6.598549423641       0.896075000000
73 1        2.285788571000       9.237957315732       2.688225000000
74 1        1.142888571000      11.217518183702       2.688225000000
75 1        1.142900000000       8.578110291611       0.896075000000
76 1        0.000000000000      10.557671159582       0.896075000000
77 1        4.571588571000       9.237957315732       2.688225000000
78 1        3.428688571000      11.217518183702       2.688225000000
79 1        3.428700000000       8.578110291611       0.896075000000
80 1        2.285800000000      10.557671159582       0.896075000000
81 1        6.857388571000       9.237957315732       2.688225000000
82 1        5.714488571000      11.217518183702       2.688225000000
83 1        5.714500000000       8.578110291611       0.896075000000
84 1        4.571600000000      10.557671159582       0.896075000000
85 1        9.143188571000       9.237957315732       2.688225000000
86 1        8.000288571000      11.217518183702       2.688225000000
87 1        8.000300000000       8.578110291611       0.896075000000
88 1        6.857400000000      10.557671159582       0.896075000000
89 1       11.428988571000       9.237957315732       2.688225000000
90 1       10.286088571000      11.217518183702       2.688225000000
91 1       10.286100000000       8.578110291611       0.896075000000
92 1        9.143200000000      10.557671159582       0.896075000000
93 1       13.714788571000       9.237957315732       2.688225000000
94 1       12.571888571000      11.217518183702       2.688225000000
95 1       12.571900000000       8.578110291611       0.896075000000
96 1       11.429000000000      10.557671159582       0.896075000000
97 1       16.000588571000       9.237957315732       2.688225000000
98 1       14.857688571000      11.217518183702       2.688225000000
99 1       14.857700000000       8.578110291611       0.896075000000
100 1       13.714800000000      10.557671159582       0.896075000000
101 1       18.286388571000       9.237957315732       2.688225000000
102 1       17.143488571000      11.217518183702       2.688225000000
103 1       17.143500000000       8.578110291611       0.896075000000
104 1       16.000600000000      10.557671159582       0.896075000000
